Entrada 0,Entrada 1,Entrada 2,Entrada 3,Entrada 4,Entrada 5,Entrada 6,Entrada 7,y1,y2
1.00,-0.43,-1.02,-0.57,-0.85,-0.58,-4.11,0.11,1,0
1.00,-0.72,-0.94,-0.57,-0.94,-0.46,-1.58,1.05,1,0
1.00,-0.68,-0.91,-0.62,-1.13,-0.51,-0.93,0.08,1,0
1.00,-0.63,-1.11,-0.71,-1.19,-0.47,-1.81,0.22,1,0
1.00,-0.57,-0.93,-0.53,-0.85,-0.74,-2.04,1.00,1,0
1.00,-0.51,-0.88,-0.70,-1.12,-0.68,-4.08,1.21,1,0
1.00,-0.75,-0.90,-0.80,-1.05,-0.58,-1.78,0.92,1,0
1.00,-0.45,-0.95,-0.58,-1.14,-0.66,-4.21,0.15,1,0
1.00,-0.51,-1.11,-0.77,-0.93,-0.51,-2.24,0.11,1,0
1.00,-0.71,-0.93,-0.70,-1.03,-0.78,-4.49,0.83,1,0
1.00,-0.46,-1.11,-0.72,-1.15,-0.43,-2.62,0.44,1,0
1.00,-0.77,-0.95,-0.78,-0.96,-0.76,-1.09,0.37,1,0
1.00,-0.61,-1.04,-0.64,-1.19,-0.70,-1.56,0.17,1,0
1.00,-0.49,-0.97,-0.53,-1.09,-0.69,-3.03,1.28,1,0
1.00,-0.42,-1.19,-0.52,-0.87,-0.60,-1.91,0.19,1,0
1.00,-0.69,-0.88,-0.41,-1.02,-0.79,-2.56,1.23,1,0
1.00,-0.50,-0.99,-0.53,-1.01,-0.45,-4.21,0.77,1,0
1.00,-0.64,-1.15,-0.43,-1.08,-0.76,-2.54,-0.03,1,0
1.00,-0.75,-0.85,-0.75,-1.12,-0.60,-0.93,1.28,1,0
1.00,-0.44,-1.14,-0.61,-0.97,-0.75,-4.46,0.31,1,0
1.00,-0.78,-1.10,-0.42,-1.02,-0.42,-2.05,1.05,1,0
1.00,-0.73,-1.18,-0.51,-1.16,-0.78,-4.47,0.14,1,0
1.00,-0.60,-1.02,-0.45,-1.16,-0.40,-2.21,0.64,1,0
1.00,-0.57,-0.92,-0.78,-1.20,-0.80,-0.96,0.63,1,0
1.00,-0.42,-0.97,-0.64,-1.15,-0.56,-3.64,0.99,1,0
1.00,-0.64,-1.19,-0.62,-0.98,-0.44,-3.08,0.25,1,0
1.00,-0.68,-0.85,-0.47,-1.09,-0.61,-3.71,0.44,1,0
1.00,-0.48,-1.06,-0.78,-0.88,-0.50,-1.32,1.29,1,0
1.00,-0.64,-0.94,-0.49,-1.12,-0.64,-1.83,0.05,1,0
1.00,-0.68,-1.01,-0.49,-0.90,-0.53,-1.43,0.61,1,0
1.00,-0.75,-0.87,-0.43,-1.11,-0.40,-2.94,0.56,1,0
1.00,-0.53,-1.19,-0.64,-0.91,-0.41,-1.08,0.08,1,0
1.00,-0.51,-0.85,-0.73,-1.00,-0.76,-1.10,-0.04,1,0
1.00,-0.47,-0.89,-0.73,-1.11,-0.67,-2.64,-0.08,1,0
1.00,-0.69,-1.00,-0.66,-0.89,-0.62,-4.22,1.25,1,0
1.00,-0.46,-0.95,-0.60,-0.90,-0.63,-3.53,1.12,1,0
1.00,-0.76,-1.16,-0.71,-0.91,-0.73,-1.16,1.22,1,0
1.00,-0.52,-1.06,-0.40,-0.86,-0.51,-1.77,0.64,1,0
1.00,-0.73,-0.99,-0.48,-0.97,-0.54,-2.72,1.25,1,0
1.00,-0.79,-1.02,-0.41,-1.15,-0.69,-2.64,0.99,1,0
1.00,-0.78,-1.14,-0.61,-1.17,-0.73,-1.48,-0.05,1,0
1.00,-0.46,-0.86,-0.69,-0.88,-0.68,-1.64,1.06,1,0
1.00,-0.79,-1.13,-0.77,-1.18,-0.52,-1.16,0.51,1,0
1.00,-0.44,-1.01,-0.57,-0.97,-0.47,-4.49,0.76,1,0
1.00,-0.60,-1.08,-0.62,-0.91,-0.69,-3.42,0.37,1,0
1.00,-0.43,-1.11,-0.63,-1.16,-0.43,-1.60,0.47,1,0
1.00,-0.48,-1.17,-0.67,-1.15,-0.54,-2.79,0.84,1,0
1.00,-0.78,-1.08,-0.56,-0.98,-0.72,-3.03,0.15,1,0
1.00,-0.43,-1.18,-0.76,-1.09,-0.40,-3.03,0.15,1,0
1.00,-0.69,-0.91,-0.59,-0.95,-0.71,-3.97,0.73,1,0
1.00,-0.48,-0.92,-0.54,-1.18,-0.55,-2.63,0.05,1,0
1.00,-0.62,-0.93,-0.47,-1.16,-0.64,-1.20,0.90,1,0
1.00,-0.74,-1.16,-0.42,-0.98,-0.49,-1.04,0.09,1,0
1.00,-0.69,-1.06,-0.65,-1.15,-0.67,-2.59,0.44,1,0
1.00,-0.49,-1.19,-0.79,-0.99,-0.73,-1.03,0.19,1,0
1.00,-0.64,-1.07,-0.40,-1.02,-0.60,-1.29,0.43,1,0
1.00,-0.66,-0.91,-0.65,-1.14,-0.58,-2.92,1.13,1,0
1.00,-0.69,-1.06,-0.68,-1.08,-0.52,-0.81,1.28,1,0
1.00,-0.71,-1.17,-0.72,-0.96,-0.41,-1.42,0.47,1,0
1.00,-0.70,-0.98,-0.54,-1.03,-0.58,-2.37,1.21,1,0
1.00,-0.53,-0.91,-0.41,-1.13,-0.76,-3.75,1.26,1,0
1.00,-0.73,-0.99,-0.73,-1.06,-0.49,-1.46,-0.05,1,0
1.00,-0.54,-1.18,-0.52,-0.91,-0.68,-3.52,1.02,1,0
1.00,-0.64,-1.09,-0.62,-1.06,-0.40,-2.94,0.37,1,0
1.00,-0.67,-1.18,-0.61,-0.95,-0.54,-2.29,0.32,1,0
1.00,-0.75,-0.88,-0.64,-1.05,-0.74,-3.24,1.16,1,0
1.00,-0.41,-1.07,-0.49,-1.19,-0.63,-0.82,1.12,1,0
1.00,-0.41,-0.93,-0.73,-0.94,-0.58,-3.97,0.80,1,0
1.00,-0.42,-0.91,-0.60,-1.06,-0.74,-3.13,1.01,1,0
1.00,-0.77,-1.10,-0.76,-1.14,-0.78,-1.40,-0.04,1,0
1.00,-0.62,-1.16,-0.42,-1.02,-0.69,-2.66,0.44,1,0
1.00,-0.78,-1.13,-0.43,-1.00,-0.56,-2.98,0.31,1,0
1.00,-0.43,-1.14,-0.62,-1.00,-0.79,-4.20,-0.02,1,0
1.00,-0.76,-0.89,-0.74,-0.92,-0.64,-2.89,0.67,1,0
1.00,-0.46,-0.93,-0.71,-0.99,-0.57,-2.54,0.35,1,0
1.00,-0.44,-1.03,-0.47,-0.92,-0.60,-1.47,0.46,1,0
1.00,-0.67,-1.15,-0.44,-0.85,-0.60,-2.96,-0.15,1,0
1.00,-0.52,-0.96,-0.70,-1.02,-0.50,-1.38,0.08,1,0
1.00,-0.66,-0.86,-0.79,-1.08,-0.74,-3.44,0.61,1,0
1.00,-0.40,-1.16,-0.57,-0.90,-0.74,-0.97,1.18,1,0
1.00,-0.77,-1.20,-0.72,-0.94,-0.48,-4.19,0.28,1,0
1.00,-0.54,-1.16,-0.62,-1.09,-0.59,-1.04,0.94,1,0
1.00,-0.57,-1.17,-0.51,-1.19,-0.69,-4.32,0.60,1,0
1.00,-0.58,-0.87,-0.70,-1.11,-0.46,-3.47,0.03,1,0
1.00,-0.59,-0.96,-0.68,-0.92,-0.52,-3.83,1.09,1,0
1.00,-0.55,-1.03,-0.58,-1.04,-0.51,-3.89,0.56,1,0
1.00,-0.78,-1.11,-0.47,-1.07,-0.62,-4.13,0.67,1,0
1.00,-0.78,-1.08,-0.56,-0.88,-0.62,-1.41,1.15,1,0
1.00,-0.79,-0.89,-0.54,-1.01,-0.53,-1.79,1.06,1,0
1.00,-0.65,-1.11,-0.41,-1.17,-0.48,-2.01,0.71,1,0
1.00,-0.55,-1.03,-0.42,-1.07,-0.53,-2.21,0.01,1,0
1.00,-0.56,-0.96,-0.56,-1.08,-0.77,-3.14,0.90,1,0
1.00,-0.47,-1.02,-0.72,-1.15,-0.73,-3.21,-0.01,1,0
1.00,-0.52,-0.94,-0.76,-0.86,-0.48,-2.69,0.95,1,0
1.00,-0.78,-1.13,-0.72,-1.06,-0.46,-3.82,0.55,1,0
1.00,-0.73,-1.04,-0.66,-1.02,-0.50,-3.35,0.32,1,0
1.00,-0.66,-0.96,-0.54,-0.89,-0.79,-1.42,0.19,1,0
1.00,-0.54,-1.18,-0.41,-0.92,-0.41,-2.10,0.39,1,0
1.00,-0.65,-0.91,-0.77,-1.19,-0.46,-2.58,0.41,1,0
1.00,-0.57,-1.14,-0.47,-1.16,-0.79,-3.52,0.47,1,0
1.00,-0.66,-0.88,-0.42,-1.00,-0.52,-1.04,0.19,1,0
1.00,-0.53,-1.08,-0.62,-1.13,-0.41,-3.85,0.70,1,0
1.00,-0.48,-1.02,-0.58,-0.87,-0.65,-4.15,0.48,1,0
1.00,-0.68,-0.98,-0.61,-0.99,-0.48,-0.99,0.37,1,0
1.00,-0.49,-0.88,-0.56,-0.90,-0.69,-3.32,1.08,1,0
1.00,-0.66,-1.07,-0.49,-1.00,-0.64,-1.34,1.30,1,0
1.00,-0.74,-1.07,-0.49,-1.16,-0.52,-3.49,1.16,1,0
1.00,-0.77,-0.93,-0.56,-1.10,-0.56,-3.12,0.94,1,0
1.00,-0.72,-0.93,-0.77,-1.08,-0.55,-3.61,0.52,1,0
1.00,-0.72,-1.17,-0.43,-0.85,-0.75,-3.13,0.00,1,0
1.00,-0.62,-1.01,-0.63,-0.89,-0.72,-1.78,0.44,1,0
1.00,-0.42,-0.99,-0.74,-0.92,-0.57,-0.99,0.10,1,0
1.00,-0.49,-1.00,-0.60,-0.92,-0.73,-2.70,0.67,1,0
1.00,-0.78,-1.03,-0.73,-0.88,-0.61,-0.86,0.10,1,0
1.00,-0.61,-1.14,-0.74,-1.17,-0.76,-4.39,0.71,1,0
1.00,-0.46,-0.96,-0.73,-1.12,-0.49,-2.76,1.08,1,0
1.00,-0.51,-1.13,-0.51,-1.07,-0.76,-2.93,0.51,1,0
1.00,-0.43,-1.13,-0.53,-1.01,-0.60,-4.13,0.95,1,0
1.00,-0.43,-0.93,-0.49,-0.94,-0.71,-3.71,-0.05,1,0
1.00,-0.46,-1.13,-0.66,-0.96,-0.54,-2.40,0.50,1,0
1.00,-0.71,-1.00,-0.68,-0.91,-0.61,-3.39,0.30,1,0
1.00,-0.69,-1.07,-0.42,-0.86,-0.79,-3.69,0.56,1,0
1.00,-0.53,-1.10,-0.66,-1.05,-0.74,-1.72,0.67,1,0
1.00,-0.62,-0.96,-0.75,-0.96,-0.54,-1.17,-0.11,1,0
1.00,-0.61,-1.16,-0.64,-0.91,-0.51,-3.82,0.48,1,0
1.00,-0.62,-1.14,-0.70,-0.90,-0.42,-2.26,0.97,1,0
1.00,-0.75,-0.97,-0.44,-0.92,-0.73,-0.87,0.46,1,0
1.00,-0.80,-1.01,-0.51,-0.85,-0.76,-2.27,0.71,1,0
1.00,-0.60,-0.97,-0.65,-0.92,-0.56,-3.21,1.06,1,0
1.00,-0.77,-1.15,-0.41,-0.85,-0.52,-2.49,1.13,1,0
1.00,-0.42,-0.97,-0.54,-0.99,-0.57,-1.72,0.21,1,0
1.00,-0.56,-1.03,-0.48,-1.01,-0.66,-1.33,0.36,1,0
1.00,-0.74,-0.85,-0.78,-0.85,-0.80,-3.77,0.16,1,0
1.00,-0.64,-0.95,-0.45,-1.11,-0.46,-2.31,1.00,1,0
1.00,-0.46,-0.99,-0.66,-0.89,-0.62,-4.43,1.17,1,0
1.00,-0.51,-1.09,-0.51,-1.16,-0.45,-4.34,0.80,1,0
1.00,-0.61,-1.12,-0.47,-1.12,-0.77,-3.51,0.95,1,0
1.00,-0.46,-1.05,-0.62,-0.86,-0.55,-3.22,0.10,1,0
1.00,-0.46,-1.05,-0.75,-0.99,-0.52,-2.52,0.90,1,0
1.00,-0.57,-1.14,-0.73,-0.94,-0.66,-4.36,1.00,1,0
1.00,-0.74,-1.10,-0.73,-1.00,-0.67,-3.41,0.11,1,0
1.00,-0.62,-1.01,-0.55,-1.18,-0.66,-3.83,0.72,1,0
1.00,-0.58,-1.07,-0.72,-0.95,-0.57,-4.17,-0.05,1,0
1.00,-0.54,-1.16,-0.55,-1.00,-0.67,-3.28,0.54,1,0
1.00,-0.63,-0.94,-0.49,-1.06,-0.53,-1.91,0.97,1,0
1.00,-0.74,-0.96,-0.51,-1.10,-0.59,-3.45,0.88,1,0
1.00,-0.57,-0.94,-0.47,-0.90,-0.54,-4.40,0.57,1,0
1.00,-0.77,-1.04,-0.76,-1.19,-0.60,-3.83,0.22,1,0
1.00,-0.79,-1.11,-0.69,-1.08,-0.61,-2.58,0.37,1,0
1.00,-0.43,-1.04,-0.70,-1.05,-0.71,-1.91,1.25,1,0
1.00,-0.74,-0.89,-0.54,-1.09,-0.61,-3.40,1.15,1,0
1.00,-0.41,-0.86,-0.70,-1.16,-0.69,-1.16,0.75,1,0
1.00,-0.63,-1.13,-0.52,-0.88,-0.44,-4.20,0.51,1,0
1.00,-0.43,-0.94,-0.75,-0.91,-0.62,-2.40,0.27,1,0
1.00,-0.71,-0.93,-0.51,-1.18,-0.59,-2.41,1.14,1,0
1.00,-0.62,-1.20,-0.74,-1.16,-0.49,-3.34,0.45,1,0
1.00,-0.68,-1.18,-0.43,-0.86,-0.58,-2.42,-0.04,1,0
1.00,-0.62,-1.12,-0.62,-0.94,-0.66,-2.15,-0.14,1,0
1.00,-0.66,-1.19,-0.49,-0.99,-0.79,-2.87,0.63,1,0
1.00,-0.79,-1.03,-0.46,-1.08,-0.44,-1.20,0.03,1,0
1.00,-0.60,-1.10,-0.46,-1.18,-0.78,-1.25,0.09,1,0
1.00,-0.62,-0.88,-0.67,-0.93,-0.49,-3.61,1.10,1,0
1.00,-0.57,-1.20,-0.63,-1.07,-0.78,-3.26,1.16,1,0
1.00,-0.77,-1.07,-0.47,-1.02,-0.59,-1.91,0.41,1,0
1.00,-0.66,-1.11,-0.62,-1.12,-0.62,-3.67,1.03,1,0
1.00,-0.74,-1.15,-0.55,-0.86,-0.42,-3.12,0.80,1,0
1.00,-0.69,-1.12,-0.56,-1.08,-0.43,-0.94,1.26,1,0
1.00,-0.68,-1.10,-0.45,-0.88,-0.78,-3.94,0.02,1,0
1.00,-0.59,-0.94,-0.78,-1.06,-0.49,-4.43,1.14,1,0
1.00,-0.47,-1.06,-0.49,-0.89,-0.51,-4.20,0.88,1,0
1.00,-0.57,-1.08,-0.75,-1.10,-0.67,-4.28,0.17,1,0
1.00,-0.56,-1.04,-0.48,-1.15,-0.43,-1.46,0.47,1,0
1.00,-0.79,-1.10,-0.44,-0.88,-0.67,-1.32,0.26,1,0
1.00,-0.58,-0.98,-0.56,-1.16,-0.49,-2.52,-0.08,1,0
1.00,-0.65,-0.94,-0.64,-1.14,-0.60,-2.88,0.85,1,0
1.00,-0.68,-0.99,-0.61,-1.16,-0.74,-4.29,0.97,1,0
1.00,-0.79,-1.01,-0.66,-0.93,-0.67,-2.09,-0.05,1,0
1.00,-0.75,-1.16,-0.66,-1.09,-0.75,-3.89,-0.02,1,0
1.00,-0.65,-1.05,-0.73,-0.95,-0.67,-4.07,0.82,1,0
1.00,-0.75,-1.02,-0.74,-1.05,-0.57,-1.27,0.29,1,0
1.00,-0.48,-0.99,-0.61,-1.01,-0.42,-4.50,1.11,1,0
1.00,-0.55,-0.99,-0.49,-0.94,-0.42,-4.30,-0.13,1,0
1.00,-0.40,-1.18,-0.63,-1.17,-0.44,-1.14,0.83,1,0
1.00,-0.43,-1.16,-0.80,-0.94,-0.60,-2.02,0.19,1,0
1.00,-0.43,-1.00,-0.59,-0.85,-0.51,-2.66,0.96,1,0
1.00,-0.43,-1.17,-0.63,-1.16,-0.53,-3.49,0.69,1,0
1.00,-0.67,-1.06,-0.52,-1.18,-0.74,-2.80,0.38,1,0
1.00,-0.60,-0.97,-0.43,-1.06,-0.62,-2.20,-0.15,1,0
1.00,-0.72,-1.11,-0.71,-1.12,-0.63,-2.29,1.17,1,0
1.00,-0.63,-1.17,-0.58,-0.91,-0.62,-3.42,1.09,1,0
1.00,-0.47,-0.97,-0.55,-0.94,-0.67,-2.52,0.12,1,0
1.00,-0.72,-0.91,-0.52,-1.17,-0.55,-3.54,0.52,1,0
1.00,-0.41,-0.93,-0.64,-0.92,-0.68,-3.08,0.85,1,0
1.00,-0.66,-0.96,-0.56,-0.88,-0.69,-2.18,0.69,1,0
1.00,-0.48,-0.91,-0.54,-0.87,-0.57,-1.03,0.21,1,0
1.00,-0.65,-1.18,-0.54,-1.15,-0.66,-2.34,1.25,1,0
1.00,-0.51,-1.08,-0.74,-1.07,-0.72,-2.43,0.49,1,0
1.00,-0.64,-0.96,-0.68,-0.96,-0.48,-1.40,0.20,1,0
1.00,-0.63,-1.11,-0.77,-0.99,-0.57,-3.27,-0.07,1,0
1.00,-0.47,-1.20,-0.61,-1.07,-0.65,-3.54,-0.01,1,0
1.00,-0.48,-1.02,-0.72,-0.87,-0.55,-1.57,1.27,1,0
1.00,-0.45,-0.92,-0.69,-1.04,-0.75,-1.92,0.83,1,0
1.00,-0.64,-1.06,-0.71,-1.19,-0.72,-0.99,1.15,1,0
1.00,-0.47,-0.89,-0.62,-0.94,-0.58,-1.18,1.29,1,0
1.00,-0.47,-1.03,-0.74,-1.04,-0.48,-2.45,0.46,1,0
1.00,-0.40,-0.87,-0.78,-0.97,-0.71,-1.58,1.06,1,0
1.00,-0.71,-1.16,-0.77,-1.00,-0.54,-0.81,0.54,1,0
1.00,-0.64,-0.95,-0.56,-0.93,-0.67,-3.97,1.02,1,0
1.00,-0.67,-1.10,-0.53,-1.05,-0.50,-2.81,0.81,1,0
1.00,-0.42,-0.96,-0.59,-1.17,-0.71,-4.41,1.13,1,0
1.00,-0.43,-1.12,-0.74,-0.94,-0.41,-2.66,0.89,1,0
1.00,-0.63,-1.04,-0.43,-1.16,-0.44,-3.23,0.46,1,0
1.00,-0.59,-1.08,-0.53,-1.03,-0.71,-3.64,0.77,1,0
1.00,-0.48,-1.18,-0.59,-0.91,-0.48,-1.98,1.18,1,0
1.00,-0.41,-0.87,-0.63,-0.92,-0.48,-4.30,0.85,1,0
1.00,-0.61,-0.97,-0.64,-0.88,-0.69,-1.48,0.97,1,0
1.00,-0.71,-0.98,-0.46,-1.15,-0.75,-3.28,0.22,1,0
1.00,-0.80,-0.99,-0.46,-1.10,-0.66,-3.45,1.21,1,0
1.00,-0.67,-0.87,-0.58,-1.01,-0.62,-4.21,1.10,1,0
1.00,-0.76,-1.20,-0.42,-0.91,-0.58,-3.19,0.37,1,0
1.00,-0.53,-0.89,-0.49,-1.10,-0.59,-3.18,0.74,1,0
1.00,-0.67,-1.10,-0.64,-1.18,-0.66,-3.33,0.20,1,0
1.00,-0.60,-0.87,-0.43,-1.00,-0.66,-1.26,1.12,1,0
1.00,-0.69,-0.86,-0.62,-0.99,-0.63,-2.72,0.08,1,0
1.00,-0.56,-0.96,-0.74,-0.96,-0.49,-2.57,-0.10,1,0
1.00,-0.54,-1.18,-0.73,-0.97,-0.50,-4.20,0.14,1,0
1.00,-0.65,-0.98,-0.50,-1.19,-0.47,-0.82,0.73,1,0
1.00,-0.55,-1.17,-0.79,-0.96,-0.47,-4.42,-0.14,1,0
1.00,-0.41,-0.97,-0.41,-0.94,-0.69,-2.74,0.37,1,0
1.00,-0.56,-1.02,-0.41,-0.92,-0.52,-3.76,1.07,1,0
1.00,-0.44,-1.04,-0.71,-0.90,-0.67,-3.50,0.04,1,0
1.00,-0.45,-0.99,-0.44,-1.18,-0.49,-4.07,1.05,1,0
1.00,-0.78,-1.11,-0.58,-0.91,-0.57,-0.88,0.85,1,0
1.00,-0.59,-1.17,-0.49,-1.02,-0.55,-3.76,0.89,1,0
1.00,-0.44,-1.12,-0.72,-1.15,-0.42,-0.84,1.17,1,0
1.00,-0.46,-0.90,-0.44,-1.07,-0.77,-3.08,0.30,1,0
1.00,-0.67,-1.04,-0.72,-1.14,-0.45,-4.01,1.04,1,0
1.00,-0.63,-1.17,-0.68,-0.93,-0.54,-3.28,0.58,1,0
1.00,-0.79,-1.02,-0.77,-1.01,-0.58,-1.90,0.55,1,0
1.00,-0.52,-1.12,-0.46,-1.16,-0.46,-0.89,0.76,1,0
1.00,-0.74,-1.15,-0.70,-1.12,-0.59,-0.81,0.72,1,0
1.00,-0.71,-1.00,-0.76,-1.07,-0.77,-3.60,0.83,1,0
1.00,-0.58,-1.04,-0.69,-1.12,-0.69,-3.27,0.56,1,0
1.00,-0.61,-1.14,-0.54,-0.89,-0.60,-2.43,0.66,1,0
1.00,-0.42,-1.10,-0.55,-1.18,-0.51,-1.64,0.18,1,0
1.00,-0.58,-1.03,-0.44,-1.04,-0.60,-2.60,-0.07,1,0
1.00,-0.55,-1.03,-0.52,-0.96,-0.48,-3.30,0.24,1,0
1.00,-0.46,-1.04,-0.47,-0.97,-0.57,-1.67,1.22,1,0
1.00,-0.72,-0.92,-0.59,-0.88,-0.52,-1.19,1.15,1,0
1.00,-0.49,-1.19,-0.47,-1.15,-0.43,-1.02,0.12,1,0
1.00,-0.44,-0.89,-0.44,-0.91,-0.70,-1.79,0.63,1,0
1.00,-0.75,-0.99,-0.75,-1.04,-0.64,-2.76,0.80,1,0
1.00,-0.54,-1.11,-0.72,-1.05,-0.76,-1.53,0.99,1,0
1.00,-0.72,-1.20,-0.73,-0.95,-0.46,-2.57,1.18,1,0
1.00,-0.58,-1.19,-0.54,-0.86,-0.69,-2.95,0.18,1,0
1.00,-0.42,-1.01,-0.74,-0.90,-0.72,-2.87,0.53,1,0
1.00,-0.52,-0.98,-0.43,-1.17,-0.47,-3.13,1.24,1,0
1.00,-0.75,-1.15,-0.59,-1.13,-0.47,-2.48,0.00,1,0
1.00,-0.41,-1.01,-0.53,-1.18,-0.59,-1.97,1.25,1,0
1.00,-0.62,-1.16,-0.41,-0.94,-0.43,-3.73,-0.01,1,0
1.00,-0.42,-0.92,-0.64,-0.89,-0.47,-2.76,0.48,1,0
1.00,-0.75,-1.18,-0.62,-1.13,-0.54,-2.01,0.29,1,0
1.00,-0.50,-0.96,-0.45,-0.92,-0.67,-1.13,0.23,1,0
1.00,-0.78,-1.07,-0.75,-0.93,-0.67,-1.79,0.18,1,0
1.00,-0.71,-1.06,-0.70,-1.15,-0.75,-2.99,0.10,1,0
1.00,-0.69,-0.93,-0.55,-1.14,-0.67,-4.19,0.52,1,0
1.00,-0.61,-1.15,-0.49,-1.05,-0.65,-3.83,1.14,1,0
1.00,-0.43,-1.17,-0.78,-0.86,-0.49,-3.17,1.28,1,0
1.00,-0.50,-0.93,-0.79,-0.95,-0.64,-2.45,0.72,1,0
1.00,-0.60,-0.91,-0.71,-0.99,-0.78,-1.84,0.05,1,0
1.00,-0.73,-1.03,-0.77,-1.14,-0.76,-4.42,0.86,1,0
1.00,-0.53,-1.06,-0.44,-0.88,-0.55,-1.33,0.45,1,0
1.00,-0.43,-1.15,-0.53,-0.96,-0.49,-1.62,1.16,1,0
1.00,-0.79,-1.03,-0.50,-1.10,-0.41,-3.02,0.65,1,0
1.00,-0.52,-0.91,-0.77,-1.15,-0.51,-1.26,0.55,1,0
1.00,-0.49,-0.93,-0.63,-1.06,-0.67,-1.72,0.65,1,0
1.00,-0.67,-1.01,-0.60,-0.95,-0.42,-0.81,-0.09,1,0
1.00,-0.59,-0.88,-0.47,-1.11,-0.58,-4.02,0.79,1,0
1.00,-0.49,-1.12,-0.52,-1.11,-0.78,-3.46,0.41,1,0
1.00,-0.43,-0.87,-0.68,-0.91,-0.54,-4.32,0.72,1,0
1.00,-0.76,-1.11,-0.43,-1.15,-0.58,-2.90,0.15,1,0
1.00,-0.47,-0.91,-0.58,-0.91,-0.55,-3.61,1.15,1,0
1.00,-0.58,-1.14,-0.55,-1.01,-0.40,-4.27,0.90,1,0
1.00,-0.57,-1.08,-0.74,-0.91,-0.50,-2.70,-0.08,1,0
1.00,-0.69,-0.86,-0.44,-1.17,-0.63,-0.91,0.48,1,0
1.00,-0.74,-1.11,-0.46,-1.16,-0.70,-4.20,1.29,1,0
1.00,-0.72,-0.89,-0.58,-0.89,-0.50,-2.94,0.09,1,0
1.00,-0.69,-1.12,-0.55,-0.91,-0.79,-1.48,0.25,1,0
1.00,-0.45,-1.13,-0.54,-0.99,-0.60,-3.07,0.69,1,0
1.00,-0.52,-0.95,-0.52,-1.00,-0.68,-1.39,0.55,1,0
1.00,-0.77,-1.03,-0.65,-0.90,-0.62,-3.89,0.55,1,0
1.00,-0.44,-1.09,-0.76,-1.15,-0.59,-3.61,1.24,1,0
1.00,-0.79,-1.04,-0.60,-0.90,-0.55,-4.42,0.05,1,0
1.00,-0.67,-1.12,-0.40,-1.07,-0.63,-1.50,0.76,1,0
1.00,-0.55,-0.96,-0.48,-0.91,-0.76,-1.16,0.35,1,0
1.00,-0.61,-1.00,-0.54,-0.96,-0.53,-4.07,1.08,1,0
1.00,-0.61,-0.91,-0.76,-1.15,-0.46,-1.15,1.04,1,0
1.00,-0.59,-0.87,-0.65,-0.96,-0.53,-1.83,0.02,1,0
1.00,-0.44,-1.17,-0.49,-1.02,-0.77,-2.47,1.21,1,0
1.00,-0.77,-0.91,-0.69,-1.06,-0.64,-3.98,1.16,1,0
1.00,-0.80,-1.10,-0.51,-1.16,-0.76,-3.40,0.30,1,0
1.00,-0.76,-1.00,-0.44,-1.03,-0.52,-4.03,-0.03,1,0
1.00,-0.73,-1.14,-0.79,-0.99,-0.60,-4.32,0.35,1,0
1.00,-0.42,-0.87,-0.67,-1.01,-0.76,-1.45,0.62,1,0
1.00,-0.53,-1.16,-0.42,-0.98,-0.43,-4.41,1.17,1,0
1.00,-0.75,-1.12,-0.53,-1.10,-0.55,-1.89,0.96,1,0
1.00,-0.77,-0.90,-0.57,-1.16,-0.50,-1.47,0.47,1,0
1.00,-0.50,-1.18,-0.44,-0.88,-0.72,-1.75,0.84,1,0
1.00,-0.74,-1.02,-0.47,-0.86,-0.76,-0.86,0.47,1,0
1.00,-0.41,-1.14,-0.58,-0.88,-0.65,-3.70,0.51,1,0
1.00,-0.47,-1.15,-0.77,-1.02,-0.55,-4.12,0.73,1,0
1.00,-0.80,-0.87,-0.63,-1.04,-0.50,-3.91,1.01,1,0
1.00,-0.40,-0.94,-0.49,-1.08,-0.49,-1.62,0.19,1,0
1.00,-0.47,-0.94,-0.43,-0.98,-0.49,-3.22,0.08,1,0
1.00,-0.70,-1.19,-0.78,-1.14,-0.55,-0.87,0.06,1,0
1.00,-0.50,-0.87,-0.76,-0.91,-0.47,-1.17,0.34,1,0
1.00,-0.73,-1.02,-0.61,-0.91,-0.41,-2.96,0.77,1,0
1.00,-0.54,-1.05,-0.76,-0.91,-0.48,-4.24,0.94,1,0
1.00,-0.57,-1.07,-0.55,-0.87,-0.43,-2.11,0.40,1,0
1.00,-0.65,-1.01,-0.53,-0.96,-0.44,-4.46,0.21,1,0
1.00,-0.79,-1.09,-0.55,-0.95,-0.62,-2.13,1.06,1,0
1.00,-0.54,-0.88,-0.69,-0.95,-0.55,-3.58,0.05,1,0
1.00,-0.66,-0.96,-0.61,-1.00,-0.50,-4.23,0.11,1,0
1.00,-0.52,-0.93,-0.61,-0.92,-0.55,-2.39,0.07,1,0
1.00,-0.78,-1.14,-0.73,-0.99,-0.49,-2.34,0.96,1,0
1.00,-0.80,-1.11,-0.77,-1.11,-0.43,-4.05,1.07,1,0
1.00,-0.66,-1.00,-0.46,-1.15,-0.73,-3.85,0.05,1,0
1.00,-0.57,-1.09,-0.47,-1.17,-0.46,-3.46,0.03,1,0
1.00,-0.42,-1.00,-0.58,-1.02,-0.52,-4.34,0.36,1,0
1.00,-0.73,-0.95,-0.53,-0.95,-0.42,-4.50,0.42,1,0
1.00,-0.77,-0.96,-0.65,-1.06,-0.71,-3.85,1.25,1,0
